video_id,video_titulo,comentario,idioma,data_coleta,comentario_limpo,sentimento,score,modelo_utilizado
VKf6NF0OD5A,The new and improved YouTube Studio is here,💞💞💞💞💞💞💞💞💖💖💖💖💖,en,2025-10-30,:revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::revolving hearts::sparkling heart::sparkling heart::sparkling heart::sparkling heart::sparkling heart:,positivo,0.29393690824508667,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Sweet I had no idea this channel existed but here I am on said channel,en,2025-10-30,sweet i had no idea this channel existed but here i am on said channel,positivo,0.5762796401977539,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,❤ love it,en,2025-10-30,:red heart: love it,positivo,0.7348791360855103,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,ممتاز♥♥♥♥♥♥♥,en,2025-10-30,:heart suit::heart suit::heart suit::heart suit::heart suit::heart suit::heart suit:,positivo,0.36371541023254395,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,super,ro,2025-10-30,super,positivo,0.7829089760780334,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Semoga chanel aku bisa sukses di youtube. Aamiin,et,2025-10-30,semoga chanel aku bisa sukses di youtube aamiin,positivo,0.317104309797287,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Woooooow wonderfull,af,2025-10-30,woooooow wonderfull,positivo,0.7333165407180786,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,good idea,cy,2025-10-30,good idea,positivo,0.4756990373134613,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hiibiam a new creator,en,2025-10-30,hiibiam a new creator,positivo,0.6120042204856873,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice sharing,en,2025-10-30,nice sharing,positivo,0.47141942381858826,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thank you!Goodluck to all content creators like me!,en,2025-10-30,thank you goodluck to all content creators like me,positivo,0.7170109748840332,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Trimahkasi banyak informasinya cukup membantu buat saya yang pemula 🙏🏻,mau bertanya topik lain,cara penangan klaim hak cipta Vidio short 🙏🏻",id,2025-10-30,trimahkasi banyak informasinya cukup membantu buat saya yang pemula :folded hands light skin tone: mau bertanya topik lain cara penangan klaim hak cipta vidio short :folded hands light skin tone:,neutro,0.2928292155265808,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,greetings from Indonesia,en,2025-10-30,greetings from indonesia,positivo,0.40058982372283936,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"All my video in my YouTube channel is NO ads I was  monetized already with an email stated that I was approved by YouTube, 
Please fix it as soon as possible thank you in advance.",en,2025-10-30,all my video in my youtube channel is no ads i was monetized already with an email stated that i was approved by youtube please fix it as soon as possible thank you in advance,negativo,0.6530754566192627,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Its Very Helpfull.,en,2025-10-30,its very helpfull,positivo,0.5492163300514221,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,How to grow YouTube channel,en,2025-10-30,how to grow youtube channel,positivo,0.562161922454834,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Superr,it,2025-10-30,superr,positivo,0.7601540684700012,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great it will really help....,en,2025-10-30,great it will really help,positivo,0.7190185189247131,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"শ্রেষ্ঠ নবী পেয়েছি ❤
শ্রেষ্ঠ ধর্ম পেয়েছি ❤
শ্রেষ্ঠ কিতাব পেয়েছি ❤
আলহামদুলিল্লাহ ❤",en,2025-10-30,:red heart: :red heart: :red heart: :red heart:,positivo,0.28508755564689636,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,V. Gud,sl,2025-10-30,v gud,positivo,0.30980849266052246,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Cảm ơn bạn đã chia sẻ video hay nhất 🥇,en,2025-10-30,c m n b n ã chia s video hay nh t : st place medal:,negativo,0.35478994250297546,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Ồ, sự cải tiến giúp cho cộng đồng nhiều lợi ích. Cảm ơn tất cả các bạn. Và video  này đã ra mắt công chúng 2 năm trước, mà giờ tôi mới tiếp cận được. Bởi vì Tôi  dốt công nghệ,😄. Và tôi sẽ  có nguy cơ, trở thành tụt hậu, nếu không được biết đến  video này Thật may mắn cho tôi, hôm nay tôi đã được biết.. Nên, Dù có biết muộn , với tôi, có lẽ vẫn tốt hơn là mãi mãi không được biết gi..Hihi. Biết ơn các bạn rất nhiều. Chúc các bạn tuần mới làm việc hiệu quả và tỏa sáng đam mê 💜🌄.",vi,2025-10-30,s c i ti n giúp cho c ng ng nhi u l i ích c m n t t c các b n và video này ã ra m t công chúng n m tr c mà gi tôi m i ti p c n c b i vì tôi d t công ngh :grinning face with smiling eyes: và tôi s có nguy c tr thành t t h u n u không c bi t n video này th t may m n cho tôi hôm nay tôi ã c bi t nên dù có bi t mu n v i tôi có l v n t t h n là mãi mãi không c bi t gi hihi bi t n các b n r t nhi u chúc các b n tu n m i làm vi c hi u qu và t a sáng am mê :purple heart::sunrise over mountains:,negativo,0.3779357671737671,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Nice info,ro,2025-10-30,nice info,positivo,0.43017759919166565,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Wonderfull...,af,2025-10-30,wonderfull,positivo,0.7769107818603516,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Hii 🖐️ I like you so much ❤️❤️ I'm YouTube,en,2025-10-30,hii :hand with fingers splayed: i like you so much :red heart::red heart: i m youtube,positivo,0.4828733503818512,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,",,,  I  RESPECT  EVERY ONE  WHO  WERE INVOLVED  IN THIS  SERIOUSLY  THE  BEST  PRICE  THAT  I'VE   EVER   SEEN  ON  YOUTUBE  THATS  OFF  TO  WELL  ALL  SEE  I  LOVE  YOUR  VIDEOS♥️♥️♥️",en,2025-10-30,i respect every one who were involved in this seriously the best price that i ve ever seen on youtube thats off to well all see i love your videos:heart suit::heart suit::heart suit:,positivo,0.9049033522605896,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,😞😞😞,it,2025-10-30,:disappointed face::disappointed face::disappointed face:,negativo,0.4925226867198944,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,IN YOUR WORLD TODAY LOVE THIS CHANNEL,en,2025-10-30,in your world today love this channel,positivo,0.8408878445625305,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"YouTube, tudo de bom, que seria do mundo sem você! Eu te amooo!!!",pt,2025-10-30,youtube tudo de bom que seria do mundo sem você eu te amooo,positivo,0.39696791768074036,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,LOVE LOVE LOVE FOR U N THE ADVISERS ।REALLY ITS AN AWESOME VIDEO-FOR THE NEW ONE-PLZ GIVE MORE N MORE,en,2025-10-30,love love love for u n the advisers really its an awesome video for the new one plz give more n more,positivo,0.8534314632415771,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,How  to get subscribers 😢😓 please🙏,en,2025-10-30,how to get subscribers :crying face::downcast face with sweat: please:folded hands:,neutro,0.2705762982368469,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Alright,en,2025-10-30,alright,neutro,0.4080078899860382,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Keren Lur 👍👍,en,2025-10-30,keren lur :thumbs up::thumbs up:,neutro,0.3026604950428009,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Grade,pt,2025-10-30,grade,positivo,0.36396607756614685,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Todo dia trabalho no YouTube muito,pt,2025-10-30,todo dia trabalho no youtube muito,positivo,0.607452929019928,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,hi i m youtuber my channel is Folix Gaming,en,2025-10-30,hi i m youtuber my channel is folix gaming,positivo,0.38651737570762634,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,When ever I try to open YT studio in Chrome (in my mobile) instead of website YT studio App opens. How can I fix it ?,en,2025-10-30,when ever i try to open yt studio in chrome in my mobile instead of website yt studio app opens how can i fix it,positivo,0.47318705916404724,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,YouTube,sw,2025-10-30,youtube,positivo,0.35402634739875793,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Thanks youtube,en,2025-10-30,thanks youtube,positivo,0.4026241898536682,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Useful 👍,en,2025-10-30,useful :thumbs up:,positivo,0.43078604340553284,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Great 😃🔥💯,en,2025-10-30,great :grinning face with big eyes::fire::hundred points:,positivo,0.6637948751449585,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Great Berber music from the Middle Atlas For everyone who likes Amazigh music, even though there is only one video, I hope you like it",en,2025-10-30,great berber music from the middle atlas for everyone who likes amazigh music even though there is only one video i hope you like it,positivo,0.5045841336250305,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,Support,it,2025-10-30,support,positivo,0.3789949417114258,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,MANTAP yuotub...👍👍👍,en,2025-10-30,mantap yuotub :thumbs up::thumbs up::thumbs up:,neutro,0.25979673862457275,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,incredible,en,2025-10-30,incredible,positivo,0.8177396655082703,nlptown/bert-base-multilingual-uncased-sentiment
VKf6NF0OD5A,The new and improved YouTube Studio is here,"Mamaşmaçmamşl. Amja mk
Manmaçnamçıammamnmnamlp
Mamamkaçnanççk nammnamkk
🤣😀🤣😀🤣😀😀😅😀😇😀😇😇😇😇😅😀😇😇😇😀😇😀😇😀😀😀😀😅😀😆😀😀😊😊😀😊😀😊😀😊😀😊😊😀😆😀😊😆😀😆😆😊😀😊😀😊😀😊😀😊😀😊😀😊😊😀😊😊😀😊😊😀😊😊🤣😀🤣😀🤣🤣🤣😀🤣😀😅😀😅😀😅😆😀😆😀😆😀😆😀😆😀😆😀😆😀😆😀😆😆😀",en,2025-10-30,mama maçmam l amja mk manmaçnamç ammamnmnamlp mamamkaçnanççk nammnamkk :rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::grinning face::grinning face with sweat::grinning face::smiling face with halo::grinning face::smiling face with halo::smiling face with halo::smiling face with halo::smiling face with halo::grinning face with sweat::grinning face::smiling face with halo::smiling face with halo::smiling face with halo::grinning face::smiling face with halo::grinning face::smiling face with halo::grinning face::grinning face::grinning face::grinning face::grinning face with sweat::grinning face::grinning squinting face::grinning face::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::grinning squinting face::grinning face::smiling face with smiling eyes::grinning squinting face::grinning face::grinning squinting face::grinning squinting face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::grinning face::smiling face with smiling eyes::smiling face with smiling eyes::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::rolling on the floor laughing::rolling on the floor laughing::rolling on the floor laughing::grinning face::rolling on the floor laughing::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning face::grinning face with sweat::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning face::grinning squinting face::grinning squinting face::grinning face:,negativo,0.3110014498233795,nlptown/bert-base-multilingual-uncased-sentiment
